;N20;Date;Bande;soilH_H1;soilH_H2;NO3_H1;NO3_H2;NH4_H1;NH4_H2;meanTP;airH;pluie;soilH_H1_J1;soilH_H2_J1;NO3_H1_J1;NO3_H2_J1;NH4_H1_J1;NH4_H2_J1;meanTP_J1;airH_J1;pluie_J1;soilH_H1_J2;soilH_H2_J2;NO3_H1_J2;NO3_H2_J2;NH4_H1_J2;NH4_H2_J2;meanTP_J2;airH_J2;pluie_J2;soilH_H1_J3;soilH_H2_J3;NO3_H1_J3;NO3_H2_J3;NH4_H1_J3;NH4_H2_J3;meanTP_J3;airH_J3;pluie_J3;soilH_H1_J4;soilH_H2_J4;NO3_H1_J4;NO3_H2_J4;NH4_H1_J4;NH4_H2_J4;meanTP_J4;airH_J4;pluie_J4;soilH_H1_J5;soilH_H2_J5;NO3_H1_J5;NO3_H2_J5;NH4_H1_J5;NH4_H2_J5;meanTP_J5;airH_J5;pluie_J5;rolled_N20
71;-0.32381001670353654;2018-07-11;ref;0.07981967647838782;0.10160749591678851;3.8778775504322778;6.2304854272318435;0.41791662824207526;0.23673692469620142;17.5;73.0;0.0;;;;;;;18.1;65.0;0.0;;;;;;;21.0;60.0;0.0;;;;;;;23.7;59.0;0.0;;;;;;;23.8;60.0;0.0;;;;;;;21.8;62.0;0.0;-0.32381001670353654
72;-0.007751197462366837;2018-08-30;acs;0.1001809954751132;0.10284907823939322;25.61475834255255;13.574806803657456;1.9495155922089247;1.2848582571363028;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;-0.007751197462366837
73;-0.007751197462366837;2018-08-30;acs;0.1001809954751132;0.10284907823939322;26.570532907573163;14.049450398190935;2.0222587113211965;1.3297833710221874;;;;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;-0.007751197462366837
74;-0.007751197462366837;2018-08-30;acs;0.1001809954751132;0.10284907823939322;25.61475834255255;13.574806803657456;1.9495155922089247;1.2848582571363028;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;-0.007751197462366837
75;-0.007751197462366837;2018-08-30;acs;0.1001809954751132;0.10284907823939322;26.570532907573163;14.049450398190935;2.0222587113211965;1.3297833710221874;;;;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;-0.007751197462366837
76;1.1525424571219995;2018-08-30;bi;0.10444027517198247;0.09694602272727275;16.490379888268155;10.734885961462837;0.8891871508379887;1.2283700353912703;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;1.1525424571219995
77;0.9904826300568985;2018-08-30;bio;0.11177625122669284;0.11444043321299643;18.03402041763341;17.694204728903383;1.7584192243950947;1.3948876477782302;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;0.9904826300568985
78;0.9904826300568985;2018-08-30;bio;0.11177625122669284;0.11444043321299643;18.03402041763341;17.694204728903383;1.7584192243950947;1.3948876477782302;;;;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;0.9904826300568985
79;0.9904826300568985;2018-08-30;bio;0.11177625122669284;0.11444043321299643;18.03402041763341;17.694204728903383;1.7584192243950947;1.3948876477782302;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;0.9904826300568985
80;0.9904826300568985;2018-08-30;bio;0.11177625122669284;0.11444043321299643;18.03402041763341;17.694204728903383;1.7584192243950947;1.3948876477782302;;;;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;0.9904826300568985
81;1.716814176784744;2018-08-30;elev;0.10065543071161048;0.0897744878636599;12.142929151483607;10.677249872340427;0.793458563248308;0.8976916312056736;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;1.716814176784744
82;1.1484693851818588;2018-08-30;pn;0.12250208159866789;0.09424734748010614;14.3220249436603;10.274325432415118;1.2585076384770497;0.4892535920197678;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;1.1484693851818588
83;1.8843556174364073;2018-08-30;ref;0.11481148114811485;0.09464611304491974;13.314024268444244;9.642248480410109;1.4279701954581399;0.7769140607835957;16.8;80.0;0.0;;;;;;;17.1;88.0;1.0;;;;;;;18.6;66.0;10.5;;;;;;;18.1;74.0;0.0;;;;;;;17.3;60.0;0.5;;;;;;;14.7;68.0;0.0;1.8843556174364073
84;1.9943886175487537;2018-09-25;acs;0.09890936442271527;0.09708842948371034;37.88138689482471;22.515134260369205;1.6440449962901131;0.4392265377340895;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;1.9943886175487537
85;0.15023931090225234;2018-09-25;bi;0.1051768564066525;0.0891550938195697;18.178913010471202;16.965635195530727;0.7823238394415358;1.3540152467411544;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;0.15023931090225234
86;1.78540320382648;2018-09-25;bio;0.09263632460283394;0.11153479504289802;20.647218384005676;22.006928111587982;1.3619362750897115;0.6158587267525033;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;1.78540320382648
87;-0.14300256165845462;2018-09-25;elev;0.09299246282338557;0.08315672620849741;21.641177619314984;17.935023797468354;0.3208305408946283;0.4633562869198309;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;-0.14300256165845462
88;-0.08739713555971623;2018-09-25;pn;0.10550922415971706;0.09439294596427773;22.834359429297926;16.946966745724627;0.8131029288505912;0.43972041775891446;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;-0.08739713555971623
89;-0.08179178432273969;2018-09-25;ref;0.10696372331739183;0.09733762930303536;17.92639502351097;15.77564771745256;0.5106367946708462;0.4738394639614248;10.8;70.0;0.0;;;;;;;10.5;76.0;0.0;;;;;;;16.1;90.0;7.5;;;;;;;14.9;72.0;0.5;;;;;;;15.4;68.0;0.0;;;;;;;19.9;71.0;2.5;-0.08179178432273969
90;0.8892301056288667;2018-10-03;acs;0.08818460360015327;0.09994830260210232;43.642962522314406;21.547031820792643;2.093900138845135;0.3376315527474629;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;0.8892301056288667
91;1.2378082094490737;2018-10-03;bi;0.1026361279170268;0.0970394736842105;22.246570286539853;17.755245901639345;1.4441463199293685;0.6979599271402549;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;1.2378082094490737
92;0.816843749295455;2018-10-03;bio;0.09645171921344613;0.11782895272194638;21.700074164133742;27.762667134028217;1.7892168429584594;0.7214906865910277;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;0.816843749295455
93;2.68340455927475;2018-10-03;elev;0.1577643764807237;0.09375533185463228;29.51287928653625;19.00228432646145;84.20185666794528;1.1407038689635691;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;2.68340455927475
94;0.072560825826914;2018-10-03;pn;0.09514819709269397;0.09537926804334491;27.957790778218232;19.722426963498698;0.8297065164475971;0.6321973707010206;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;0.072560825826914
95;0.522646284668118;2018-10-03;ref;0.1042887997531626;0.09691861996312884;13.667956596624181;16.59829711286089;0.6903008382133424;1.3386871974336538;14.9;89.0;0.5;;;;;;;12.5;86.0;1.5;;;;;;;11.3;65.0;0.0;;;;;;;10.7;70.0;0.0;;;;;;;11.2;65.0;0.0;;;;;;;13.5;79.0;0.0;0.522646284668118
96;0.1666305726892089;2018-10-09;acs;0.0796862097440132;0.09629421673217288;35.996584925975775;22.349503448275858;0.4013580828473153;0.4386743295019152;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;0.1666305726892089
97;0.38871888318083;2018-10-09;bi;0.08297850244054428;0.0898366606170599;19.280614654586635;19.86733579262213;0.5209217063042656;0.5949990694582916;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;0.38871888318083
98;0.3398450922233901;2018-10-09;bio;0.0708610693579557;0.1030919640728082;18.11342454356367;26.436958649415093;1.086166551113165;0.801773667730119;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;0.3398450922233901
99;8.257580709786893;2018-10-09;elev;0.08997397447019446;0.09868667917448413;34.39608356257659;22.493080766028314;28.760511253347854;7.062113294476824;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;8.257580709786893
100;0.7347144612603587;2018-10-09;pn;0.08631346578366439;0.09921203438395403;23.476338801642903;19.36017638170973;0.19964542965289497;0.4109302849569245;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;0.7347144612603587
101;1.1181797885831741;2018-10-09;ref;0.0873651235642186;0.09372572710796583;19.56161018306636;15.972649081039894;0.140966857360793;0.12044135479160685;14.2;77.0;0.0;;;;;;;11.0;77.0;0.0;;;;;;;12.2;94.0;0.5;;;;;;;16.1;73.0;0.5;;;;;;;16.2;69.0;0.0;;;;;;;14.4;78.0;0.0;1.1181797885831741
102;1.5783186568754843;2018-10-17;acs;0.09317294502479687;0.09652509652509664;37.250118955084936;22.804143589743596;0.442053282651979;0.40449116809116764;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;1.5783186568754843
103;0.8870354515595903;2018-10-17;bi;0.09099275278960078;0.0914805624483044;19.11000318906606;22.17451442097596;0.7352537458871171;0.5647759164845834;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;0.8870354515595903
104;-0.05800291594602939;2018-10-17;bio;0.08472189626848156;0.10944243051959265;19.480418999999994;27.8499461135879;1.4038176923076922;0.9406802351876978;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;-0.05800291594602939
105;5.440868563890304;2018-10-17;elev;0.09312618552976235;0.09292108753315656;19.461627091633456;39.03431256511012;0.10812015050907454;0.5762402885660035;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;5.440868563890304
106;0.16743372150294433;2018-10-17;pn;0.09529446581828954;0.0965032232857981;17.86281452404318;21.91184345945945;0.28080165739832064;0.2400358438438437;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;0.16743372150294433
107;-0.031938399643690205;2018-10-17;ref;0.09785522788203758;0.10155072151626096;16.048807578008915;17.915064724919095;0.38330485388806307;0.5415765312237801;14.9;83.0;0.0;;;;;;;18.4;64.0;0.0;;;;;;;20.1;59.0;0.0;;;;;;;20.4;64.0;0.0;;;;;;;20.3;73.0;0.0;;;;;;;19.0;83.0;0.0;-0.031938399643690205
108;0.4140776425789657;2018-10-31;acs;0.15407854984894256;0.10343282244330919;43.996428928571426;32.39583436968909;0.806227579365079;0.5478395236984457;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.4140776425789657
109;0.4423608628296836;2018-10-31;bi;0.16702037351443116;0.1036430937073836;19.867354089171968;21.99074540317322;1.4356102335456469;0.4138333695573422;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.4423608628296836
110;0.1825049714834595;2018-10-31;bio;0.1610579761483056;0.1089341692789969;19.671880872624914;29.166463852242742;4.179536251466102;1.5604802110817941;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.1825049714834595
111;0.7170349540625737;2018-10-31;elev;0.15992389345083116;0.09587151443491974;24.644555823101676;27.747806233653;0.1842053906570772;1.0413991475346307;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.7170349540625737
112;0.5221944362037544;2018-10-31;pn;0.17202344855467958;0.11070110701107023;18.9317666015625;20.991925311203325;0.025300184461805174;0.21395278930382644;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.5221944362037544
113;0.39350337164749083;2018-10-31;ref;0.1690452261306532;0.10646659521257605;21.146601161103046;20.918659096361456;0.7669945573294626;0.2530337198453951;7.2;93.0;2.0;;;;;;;6.4;86.0;2.0;;;;;;;3.5;87.0;11.5;;;;;;;5.2;81.0;0.0;;;;;;;5.4;86.0;0.0;;;;;;;9.5;85.0;0.5;0.39350337164749083
114;1.2454615428589415;2018-11-15;acs;0.1975320927455469;0.18143314028870264;10.011014769345238;49.104219852164746;0.5244469080687825;1.0955872345418283;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;1.2454615428589415
115;0.7803996996886047;2018-11-15;bi;0.20192128334265988;0.18879652512544004;6.014956281407033;20.479406388478576;1.9852123953098821;0.8481370322501228;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;0.7803996996886047
116;1.7376220086055156;2018-11-15;bio;0.19578313253012058;0.19184724958327024;6.364961797752809;41.51870451903243;4.08907415730337;6.304558568243848;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;1.7376220086055156
117;0.7485892125030634;2018-11-15;elev;0.18585858585858595;0.17654320987654318;7.585007940446652;41.07182068965517;1.7586751033912327;13.998625287356319;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;0.7485892125030634
118;0.9337287015992419;2018-11-15;pn;0.1973620717387807;0.19335654192051058;4.520449539078157;15.422277971587842;0.5218921776887104;1.154898891086734;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;0.9337287015992419
119;0.3757876646552327;2018-11-15;ref;0.20990169161278896;0.18636075088419343;3.247312184732654;22.73157318323674;2.19293798154168;1.4379769876653292;8.4;100.0;0.0;;;;;;;8.7;96.0;0.5;;;;;;;10.5;90.0;0.0;;;;;;;10.3;97.0;3.5;;;;;;;11.3;95.0;12.5;;;;;;;11.4;93.0;5.5;0.3757876646552327
120;0.2321767252364048;2019-01-04;acs;0.21008542755245924;0.19149603828351774;7.933665812683751;6.33836638851155;2.9081465642353828;1.2748050542294667;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;0.2321767252364048
121;0.41726996442726577;2019-01-04;bi;0.2179534201357051;0.19625426553448141;3.256113366162504;3.129832642180095;2.040660311877124;1.1605938981042645;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;0.41726996442726577
122;1.166299666563304;2019-01-04;bio;0.212707182320442;0.20991084119395262;2.7554399999999997;4.3617039005642315;1.732221052631579;1.5739875432714576;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;1.166299666563304
123;0.3699012468218508;2019-01-04;elev;0.2020272631946873;0.19898047347503026;2.9546254927726685;4.811284931506849;1.1312220762155059;1.8100197030165746;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;0.3699012468218508
124;0.06243770196008558;2019-01-04;pn;0.21111465985308206;0.2013748738647831;3.4348730769230773;4.945081734186212;0.6066267071524964;1.1707586669825467;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;0.06243770196008558
125;0.08869175489103218;2019-01-04;ref;0.22052704576976417;0.20346137610806253;3.38090177935943;3.5120890302066767;2.5642588374851716;1.4039872813990453;3.4;89.0;0.0;;;;;;;3.7;90.0;0.0;;;;;;;4.9;82.0;0.0;;;;;;;7.2;91.0;0.0;;;;;;;7.8;98.0;0.5;;;;;;;8.0;99.0;0.0;0.08869175489103218
126;1.0065687492221993;2019-02-14;acs;0.21421784572859978;0.1897211591033351;2.3109204572936126;2.439753036437246;1.7930305619679257;1.3909703103913624;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;1.0065687492221993
127;0.41466801459874053;2019-02-14;bi;0.22419692073750241;0.2049372777889581;6.583115104740903;3.4826940769490364;4.725706847972559;1.6754352458094264;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;0.41466801459874053
128;0.3640517875427835;2019-02-14;bio;0.2174425991469281;0.21057405727614356;1.7911088252348368;1.9708017399868676;1.8195391240480883;2.3100029109214253;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;0.3640517875427835
129;0.710573831055189;2019-02-14;elev;0.21021112464474212;0.20923687072219027;1.155213982778563;2.621705290406084;1.1110912264918813;2.1119292617160115;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;0.710573831055189
130;0.17323671596935034;2019-02-14;pn;0.21821390059798051;0.21070310710741272;1.7202954733542315;2.3577564948254177;1.346141375130616;1.8080427765418954;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;0.17323671596935034
131;0.9109383951373055;2019-02-14;ref;0.21369073045706952;0.1992010447875855;2.0337674317533616;2.160207041442824;2.388869681742042;2.0001917050396525;5.6;79.0;0.5;;;;;;;3.4;82.0;0.0;;;;;;;3.0;86.0;0.0;;;;;;;4.8;86.0;0.0;;;;;;;7.3;86.0;6.5;;;;;;;9.0;78.0;4.5;0.9109383951373055
132;1.6106486895793315;2019-02-19;acs;0.20154801914655268;0.18770917895036682;19.54628992346939;2.9097965109143513;43.29992939909297;2.10373415933686;6.6;89.0;0.0;;;;;;;8.5;68.0;0.0;;;;;;;9.8;54.0;0.0;;;;;;;8.6;71.0;0.0;;;;;;;7.6;71.0;0.0;0.21421784572859978;0.1897211591033351;2.3109204572936126;2.439753036437246;1.7930305619679257;1.3909703103913624;5.6;79.0;0.5;1.6106486895793315
133;2.0835827672129192;2019-02-19;elev;0.18798449612403104;0.19931017491993094;17.44911264916468;2.6912844923076915;33.882484566428;2.796577312820513;6.6;89.0;0.0;;;;;;;8.5;68.0;0.0;;;;;;;9.8;54.0;0.0;;;;;;;8.6;71.0;0.0;;;;;;;7.6;71.0;0.0;0.21021112464474212;0.20923687072219027;1.155213982778563;2.621705290406084;1.1110912264918813;2.1119292617160115;5.6;79.0;0.5;2.0835827672129192
134;0.6219646146197771;2019-02-19;pn;0.18287526427061307;0.20124903515542755;45.592154592496776;6.7314734252833155;89.86712591634324;7.6357642683533875;6.6;89.0;0.0;;;;;;;8.5;68.0;0.0;;;;;;;9.8;54.0;0.0;;;;;;;8.6;71.0;0.0;;;;;;;7.6;71.0;0.0;0.21821390059798051;0.21070310710741272;1.7202954733542315;2.3577564948254177;1.346141375130616;1.8080427765418954;5.6;79.0;0.5;0.6219646146197771
135;2.577844421355227;2019-03-01;acs;0.20080645161290311;0.1813294541774713;10.373229162462154;2.6026618665018537;1.8288185895279736;1.2136992205740957;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;2.577844421355227
136;1.3559124894683698;2019-03-01;bi;0.20391454522195213;0.2024759732855514;6.865730355134179;4.738149448529413;2.3610483832378093;1.2406523965141605;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;1.3559124894683698
137;0.1348347653366753;2019-03-01;bio;0.20959188379063876;0.19659494604196;1.8031023920653444;1.4337654263307191;2.7687638953714515;2.1045328772456746;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;0.1348347653366753
138;1.5878849760309255;2019-03-01;elev;0.20635571501793948;0.19104192270927212;11.942179165590286;1.9809778865631325;30.86955688883148;1.4493947220346608;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;1.5878849760309255
139;1.037765586625075;2019-03-01;pn;0.20557751896570156;0.1967760261326517;11.317424182918632;2.7551868977101934;9.196401999551671;1.1238814133734125;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;1.037765586625075
140;2.1213083429081143;2019-03-01;ref;0.19554481454239783;0.20603582005358906;4.805631661442005;3.769323943161634;1.9553430860327403;3.058982938622458;9.3;88.0;0.5;;;;;;;10.4;80.0;3.5;;;;;;;11.7;65.0;0.0;;;;;;;10.7;58.0;0.0;;;;;;;9.1;54.0;0.0;;;;;;;7.6;53.0;0.0;2.1213083429081143
141;4.798143549891544;2019-03-08;acs;0.2105153782211138;0.194561837174069;10.780637299289285;4.839032967032966;2.637861513263724;1.3217728937728932;8.0;76.0;0.5;;;;;;;8.2;79.0;1.5;;;;;;;10.2;76.0;11.5;;;;;;;8.1;84.0;0.5;;;;;;;8.1;76.0;0.5;;;;;;;11.7;78.0;2.5;4.798143549891544
142;1.282259970439337;2019-03-08;bi;0.21020456148600983;0.22622499275152216;8.266906817505209;19.216699728337236;1.6525791406172468;15.912450854020298;8.0;76.0;0.5;;;;;;;8.2;79.0;1.5;;;;;;;10.2;76.0;11.5;;;;;;;8.1;84.0;0.5;;;;;;;8.1;76.0;0.5;;;;;;;11.7;78.0;2.5;1.282259970439337
143;2.59775027436373;2019-03-08;bio;0.21559740564194746;0.20811001410437227;3.5343802450687387;5.8104783863211305;3.7813415222155826;1.184328559978626;8.0;76.0;0.5;;;;;;;8.2;79.0;1.5;;;;;;;10.2;76.0;11.5;;;;;;;8.1;84.0;0.5;;;;;;;8.1;76.0;0.5;;;;;;;11.7;78.0;2.5;2.59775027436373
