;N2O;Date;Bande;soilH_h1;soilH_h2;NO3_h1;NO3_h2;NH4_h1;NH4_h2;meanTP;air_humidity;pluie;CP;peuplement;fertilisation;nbJours_ferti;travail_sol;ajout_phyto_30J;ajout_phyto_45J;ajout_phyto_60J;ajout_ferti_30J;ajout_ferti_45J;ajout_ferti_60J;semis;recolte;mean_soilH_h1;mean_soilH_h2;mean_NO3_h1;mean_NO3_h2;mean_NH4_h1;mean_NH4_h2;N2O_J45;N2O_J60;Temp_moyenne_5J;Humidite_moyenne_5J;Temp_max_5J;Humidite_max_5J;Temp_min_5J;Humidite_min_5J;Sum_pluie_5J;Sum_ETP_5J;acs;pn;bi;bio;elev;ref;week;month;year;2018;2019;2020;2021
51;1.5660732609729906;2018-06-01;bio;0.17755632582322364;0.1572537801389455;8.538723527552419;9.431804131510036;0.5920181645769672;0.541651672970614;17.1;94.0;3.5;ble;ble;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17402437824640032;0.1711823129329784;2.977554554963331;2.9815619314218673;2.486259094891041;2.170571260848111;3.8679219603371564;3.3363400176749534;100.0;64.0;88.0;23.84;15.12;18.78;18.299999999999997;22.5;0.0;0.0;1.0;0.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0
52;4.197109854347476;2018-06-01;elev;0.1700765136393878;0.145636945429387;8.770009219360654;8.837573641056787;0.44974406253131594;0.4967525053143034;17.1;94.0;3.5;ble;ble;0.0;20.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.17489334691284075;0.16357900184699165;5.750215253825528;2.7781219764064886;6.652276864659489;2.381174381081634;3.3479814831357158;2.915808119124009;100.0;64.0;88.0;23.84;15.12;18.78;18.299999999999997;22.5;0.0;0.0;0.0;1.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0
53;1.0231767406620704;2018-06-01;ref;0.1424592792640729;0.11533878106911802;1.9982012400354294;1.5508860386798802;2.82541358134042;2.067848051573174;17.1;94.0;3.5;ble;ble;0.0;20.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.1733271371310815;0.1662032649438709;8.179396502010439;2.234554626150724;9.65409025440933;3.094191295308948;4.165550521748972;3.385353410922019;100.0;64.0;88.0;23.84;15.12;18.78;18.299999999999997;22.5;0.0;0.0;0.0;0.0;0.0;1.0;22;6;2018;1.0;0.0;0.0;0.0
54;4.427142888755594;2018-06-13;acs;0.2034680105919535;0.1897907818153217;12.343904686327077;9.585023046306185;0.679594352100089;0.43802524673979887;13.4;86.0;0.5;ble;ble;0.0;32.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.17500673988489113;0.15361586048163395;11.061526054772452;4.436145810276358;12.039488923815494;2.1584576633672095;;;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;1.0;0.0;0.0;0.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0
55;2.8267240319266413;2018-06-13;pn;0.19735826400205853;0.19569336778639104;10.206261369950845;8.815460098522168;0.5061928937807225;0.3892866995073893;13.4;86.0;0.5;ble;ble;0.0;32.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.17637795614188762;0.1680177680250057;15.404483357653168;4.614481815666691;17.492791621763402;3.256891399576694;;;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;0.0;0.0;0.0;0.0;1.0;0.0;24;6;2018;1.0;0.0;0.0;0.0
56;1.2627415731646336;2018-06-13;bi;0.20912514230668183;0.21142595978062165;9.801017473148045;8.630061226382288;1.237138234968442;0.5933973339515478;13.4;86.0;0.5;ble;ble;0.0;32.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.1765057673392997;0.16583294561083978;9.203321442562759;4.002407790644777;9.192081653082713;2.2458435227881037;3.796380281647212;4.203191032657802;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;0.0;1.0;0.0;0.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0
57;1.6038352179806572;2018-06-13;bio;0.1990578158458245;0.20005136106831028;8.819105486044274;7.704524494382023;1.1451850497273024;0.35423101123595524;13.4;86.0;0.5;ble;ble;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17148300023909463;0.1678487144055094;4.270814458142335;4.295950041060604;1.6583432690156061;1.6087326379831945;3.694127741440543;3.3401347329482767;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;0.0;0.0;1.0;0.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0
58;3.2910856077912336;2018-06-13;elev;0.19351910683489149;0.19474313022700113;7.543545413618458;6.883026409495546;0.2923854811480023;0.23821038575667655;13.4;86.0;0.5;ble;ble;0.0;32.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.17210559781224988;0.16112379926887316;5.8289019536507585;3.8320994712036325;2.751244749949133;1.6913815162856192;3.2582030091093954;2.941763269657749;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;0.0;0.0;0.0;1.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0
59;2.864619023988248;2018-06-13;ref;0.2008561356387443;0.20190274841437633;7.9580087805902755;7.576602119205297;0.7223787732381047;0.4695716556291392;13.4;86.0;0.5;ble;ble;0.0;32.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.16969309251503367;0.16186680043364993;7.388518871584959;3.378368211806272;6.968913568423704;2.3028127354395154;4.185248764114284;3.4063931936867258;100.0;76.6;92.0;21.12;13.919999999999998;17.080000000000002;14.1;62.5;0.0;0.0;0.0;0.0;0.0;1.0;24;6;2018;1.0;0.0;0.0;0.0
60;-1.3934989921890262;2018-06-28;acs;0.11508348269031225;0.12392013822230752;9.70448826351135;9.603074361783717;0.619208272039228;1.0862683393594097;21.4;62.0;0.0;ble;ble;0.0;47.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.15882662261611655;0.14271980300462;11.311549478372555;5.651537647882401;10.8530860457156;1.943477858327371;;;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;26;6;2018;1.0;0.0;0.0;0.0
61;1.0467584402629917;2018-06-28;pn;0.10073007103393837;0.12103228126966994;7.021433911135491;8.624882823529411;0.5223384311574324;0.444009411764706;21.4;62.0;0.0;ble;ble;0.0;47.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.1591845626038006;0.15308033998832854;12.244389413911188;5.82708417663037;9.571440919018865;2.4867129991853525;;;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;26;6;2018;1.0;0.0;0.0;0.0
62;-0.21542071263380475;2018-06-28;bi;0.09728126544735544;0.1139614724394431;5.514571284634762;8.428756603164352;0.3396656226043152;0.40607290926703277;21.4;62.0;0.0;ble;ble;0.0;47.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.15849564298842372;0.1511716683616635;6.327218716786315;4.989940418536655;3.6768914720302264;1.680834420934421;3.6739656157457836;4.193985609172279;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;26;6;2018;1.0;0.0;0.0;0.0
63;0.3582399777505051;2018-06-28;bio;0.09730044668867738;0.13245721849295647;6.473823924268501;10.311980819529207;0.39961876075731523;2.5553812118570183;21.4;62.0;0.0;ble;ble;0.0;106.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1554009701226263;0.15689731305753002;5.401593376541345;6.306355901809867;1.294138632852284;1.73359519976287;3.4101803609317787;3.343848375559195;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;26;6;2018;1.0;0.0;0.0;0.0
64;0.3526477213713226;2018-06-28;elev;0.096432390395645;0.11240998784251376;5.088137493275954;7.061278685070065;0.279348725121033;0.2080066589400485;21.4;62.0;0.0;ble;ble;0.0;47.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.15516069990540166;0.14601310844282514;6.234889407352508;5.0212576503497335;2.181729729908585;1.2867877323378039;3.053055049087552;2.93509748019316;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26;6;2018;1.0;0.0;0.0;0.0
65;0.7383283318744932;2018-06-28;ref;0.09890109890109886;0.11246521447078013;5.198228048780487;7.127594810249756;0.40063414634146366;1.4233292247810572;21.4;62.0;0.0;ble;ble;0.0;47.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.15094872213131902;0.1440372626826447;5.429340115858823;4.385287173856223;3.265476945915347;1.8111658531229995;4.1833145107265715;3.413029287418563;92.2;42.8;66.8;25.4;12.1;19.3;28.9;0.0;0.0;0.0;0.0;0.0;0.0;1.0;26;6;2018;1.0;0.0;0.0;0.0
66;0.02606400818803551;2018-07-11;acs;0.09822309970384999;0.10891472868217049;10.756635467980296;9.611565550239233;0.1351074986316366;0.3497165869218502;17.5;73.0;0.0;ble;ble;0.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1397536100044821;0.1330012935107853;9.300234186647513;6.409324547810352;4.28257451791899;1.5910668060036872;;;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28;7;2018;1.0;0.0;0.0;0.0
67;-0.016943416359991484;2018-07-11;pn;0.08894058697208314;0.10966798554963014;5.205731526222748;6.016709342092551;0.1281714201532116;0.07629885035262286;17.5;73.0;0.0;ble;ble;0.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.13839938584216108;0.13973645977068988;8.57515752924776;5.615531659757438;5.428764344519827;1.731317236373768;;;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28;7;2018;1.0;0.0;0.0;0.0
68;0.17646754374239165;2018-07-11;bi;0.06941580756013756;0.09694623655913986;3.78665494830133;5.543689255096209;0.6980449778434268;0.2349926081158316;17.5;73.0;0.0;ble;ble;0.0;60.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.13510952957331177;0.1367935392877797;6.3219584983710355;5.407291696040494;3.132479262779635;1.2260975471939797;3.6485886711424587;4.194067583931056;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28;7;2018;1.0;0.0;0.0;0.0
69;-0.15359982071844164;2018-07-11;bio;0.07661120027029303;0.11395547945205482;6.034254665203073;9.185939530389412;0.5028545554335891;0.24144643926949472;17.5;73.0;0.0;ble;ble;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13488032965295335;0.14548051062746892;6.135794997518151;7.507443455242912;1.0887433226030097;1.3650459989517816;3.1771032191942994;3.3419637035046503;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28;7;2018;1.0;0.0;0.0;0.0
70;-0.43674622977065364;2018-07-11;elev;0.07075072021691257;0.09984110169491528;3.593315172791102;5.343852074139451;0.46952651591137096;0.30045754633715804;17.5;73.0;0.0;ble;ble;0.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1321981617457642;0.13345423732103662;6.351207741449899;5.869054904394933;1.8694562312475411;0.8859244761015599;2.8954604797389516;2.930205934020886;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;0.0;0.0;0.0;1.0;0.0;0.0;28;7;2018;1.0;0.0;0.0;0.0
71;-0.32381001670353654;2018-07-11;ref;0.07981967647838782;0.10160749591678851;3.8778775504322778;6.2304854272318435;0.41791662824207526;0.23673692469620142;17.5;73.0;0.0;ble;ble;0.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.12805753098120165;0.12956609707168554;5.312580253682505;4.854161083302593;2.7120124467462436;1.43237218206224;4.173272869976555;3.408809995850339;87.8;42.0;63.4;26.6;14.940000000000001;20.82;26.900000000000002;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28;7;2018;1.0;0.0;0.0;0.0
72;-0.007751197462366837;2018-08-30;acs;0.1001809954751132;0.10284907823939322;25.61475834255255;13.574806803657456;1.9495155922089247;1.2848582571363028;16.8;80.0;0.0;escourgeon;sol_nu;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13420385143301017;0.1306500209857911;12.448274626173887;8.823739732904452;2.03926266438193;1.1945782119163113;;;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;1.0;0.0;0.0;0.0;0.0;0.0;35;8;2018;1.0;0.0;0.0;0.0
73;1.1484693851818588;2018-08-30;pn;0.12250208159866789;0.09424734748010614;14.3220249436603;10.274325432415118;1.2585076384770497;0.4892535920197678;16.8;80.0;0.0;ble;sol_nu;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13486291618920448;0.13373728488661113;7.779062136418513;7.282105312516386;1.1294577954904765;0.8271975309724923;;;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;0.0;0.0;0.0;0.0;1.0;0.0;35;8;2018;1.0;0.0;0.0;0.0
74;1.1525424571219995;2018-08-30;bi;0.10444027517198247;0.09694602272727275;16.490379888268155;10.734885961462837;0.8891871508379887;1.2283700353912703;16.8;80.0;0.0;orge_de_printemps;sol_nu;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13145561613732054;0.1329840876578298;7.609909988409319;7.263585323976626;1.333486192704396;0.8992130184186486;3.6469951764635247;4.19051944893311;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;0.0;1.0;0.0;0.0;0.0;0.0;35;8;2018;1.0;0.0;0.0;0.0
75;0.9904826300568985;2018-08-30;bio;0.11177625122669284;0.11444043321299643;18.03402041763341;17.694204728903383;1.7584192243950947;1.3948876477782302;16.8;80.0;0.0;triticale;sol_nu;0.0;169.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1324604079709423;0.1436316544730527;9.579985604140337;10.865690740942814;0.8796191509780537;1.0175195966222625;3.1559483457168613;3.344095104911288;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;0.0;0.0;1.0;0.0;0.0;0.0;35;8;2018;1.0;0.0;0.0;0.0
76;1.716814176784744;2018-08-30;elev;0.10065543071161048;0.0897744878636599;12.142929151483607;10.677249872340427;0.793458563248308;0.8976916312056736;16.8;80.0;0.0;escourgeon;sol_nu;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12628683235968946;0.1284811306114954;7.427587290105956;7.760596136420456;0.45689266959200603;0.42822374551077197;2.8915628305031884;2.93419765041535;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;0.0;0.0;0.0;1.0;0.0;0.0;35;8;2018;1.0;0.0;0.0;0.0
77;1.8843556174364073;2018-08-30;ref;0.11481148114811485;0.09464611304491974;13.314024268444244;9.642248480410109;1.4279701954581399;0.7769140607835957;16.8;80.0;0.0;orge_de_printemps;sol_nu;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12736953428608375;0.12519207058319654;6.469267977656543;6.425563375155377;1.1588626649240408;0.9948799834926334;4.179789203376315;3.4100327759239293;97.2;47.8;73.6;23.139999999999997;12.180000000000001;17.580000000000002;14.899999999999999;12.0;0.0;0.0;0.0;0.0;0.0;1.0;35;8;2018;1.0;0.0;0.0;0.0
78;1.9943886175487537;2018-09-25;acs;0.09890936442271527;0.09708842948371034;37.88138689482471;22.515134260369205;1.6440449962901131;0.4392265377340895;10.8;70.0;0.0;escourgeon;sol_nu;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12317299057678884;0.12451263128858066;19.260234731039198;12.97792080447116;1.0054941422539982;0.7196189935782902;;;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;1.0;0.0;0.0;0.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0
79;-0.08739713555971623;2018-09-25;pn;0.10550922415971706;0.09439294596427773;22.834359429297926;16.946966745724627;0.8131029288505912;0.43972041775891446;10.8;70.0;0.0;ble;sol_nu;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.123008045553293;0.12300678561001499;11.917962236053462;10.135668888456774;0.6456626624838016;0.3677137942806801;;;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;0.0;0.0;0.0;0.0;1.0;0.0;39;9;2018;1.0;0.0;0.0;0.0
80;0.15023931090225234;2018-09-25;bi;0.1051768564066525;0.0891550938195697;18.178913010471202;16.965635195530727;0.7823238394415358;1.3540152467411544;10.8;70.0;0.0;orge_de_printemps;sol_nu;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11708786937856194;0.1216869570652094;10.754307320964699;10.060605648327282;0.7892719651391417;0.7633696266933674;3.6343592374652878;4.188320796169138;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;0.0;1.0;0.0;0.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0
81;1.78540320382648;2018-09-25;bio;0.09263632460283394;0.11153479504289802;20.647218384005676;22.006928111587982;1.3619362750897115;0.6158587267525033;10.8;70.0;0.0;triticale;sol_nu;0.0;195.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11547640772686434;0.1344878574538432;12.001684575430987;13.380715536958402;1.0336027730806028;1.0323610073786404;3.166823335806984;3.3575781839306504;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;0.0;0.0;1.0;0.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0
82;-0.14300256165845462;2018-09-25;elev;0.09299246282338557;0.08315672620849741;21.641177619314984;17.935023797468354;0.3208305408946283;0.4633562869198309;10.8;70.0;0.0;escourgeon;sol_nu;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11087002219648903;0.11598508676731749;10.001820970096821;9.580086167702769;0.4311099652646685;0.42154450183187747;2.8817390086154626;2.9297666383750225;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;0.0;0.0;0.0;1.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0
83;-0.08179178432273969;2018-09-25;ref;0.10696372331739183;0.09733762930303536;17.92639502351097;15.77564771745256;0.5106367946708462;0.4738394639614248;10.8;70.0;0.0;orge_de_printemps;sol_nu;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12027042309674754;0.12159184022998001;9.654906734351652;9.270515710909914;0.695907307590126;0.6760782659702836;4.171530150207545;3.3996320138332123;95.2;52.4;75.2;18.82;9.18;13.540000000000001;11.8;8.0;0.0;0.0;0.0;0.0;0.0;1.0;39;9;2018;1.0;0.0;0.0;0.0
84;0.8892301056288667;2018-10-03;acs;0.08818460360015327;0.09994830260210232;43.642962522314406;21.547031820792643;2.093900138845135;0.3376315527474629;14.9;89.0;0.5;escourgeon;sol_nu;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10011630917842877;0.10654413544593677;25.52004629823666;15.37032255936845;1.2883552996030074;0.699540254779823;;;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;1.0;0.0;0.0;0.0;0.0;0.0;40;10;2018;1.0;0.0;0.0;0.0
85;0.072560825826914;2018-10-03;pn;0.09514819709269397;0.09537926804334491;27.957790778218232;19.722426963498698;0.8297065164475971;0.6321973707010206;14.9;89.0;0.5;ble;sol_nu;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10256603217142009;0.10294396566140578;15.468268117706941;12.317062261452081;0.7103653870171763;0.4162959285194064;;;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;0.0;0.0;0.0;0.0;1.0;0.0;40;10;2018;1.0;0.0;0.0;0.0
86;1.2378082094490737;2018-10-03;bi;0.1026361279170268;0.0970394736842105;22.246570286539853;17.755245901639345;1.4441463199293685;0.6979599271402549;14.9;89.0;0.5;orge_de_printemps;sol_nu;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09579006650063096;0.09880965984592718;13.243417883643058;11.885642583378694;0.8306735821313269;0.7842821453311088;3.6178874822691687;4.188257018390722;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;0.0;1.0;0.0;0.0;0.0;0.0;40;10;2018;1.0;0.0;0.0;0.0
87;0.816843749295455;2018-10-03;bio;0.09645171921344613;0.11782895272194638;21.700074164133742;27.762667134028217;1.7892168429584594;0.7214906865910277;14.9;89.0;0.5;triticale;sol_nu;0.0;203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09495518840038866;0.11804337578457043;14.577878311048881;17.39234406488764;1.162409131726834;1.1058129424496548;3.154085962541069;3.3600335948730815;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;0.0;0.0;1.0;0.0;0.0;0.0;40;10;2018;1.0;0.0;0.0;0.0
88;2.68340455927475;2018-10-03;elev;0.1577643764807237;0.09375533185463228;29.51287928653625;19.00228432646145;84.20185666794528;1.1407038689635691;14.9;89.0;0.5;escourgeon;sol_nu;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.10371907612565548;0.09578752709284373;14.395687744680378;12.00393775109595;17.213004202624123;0.602043198473256;2.89982895513063;2.9447363809393154;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;0.0;0.0;0.0;1.0;0.0;0.0;40;10;2018;1.0;0.0;0.0;0.0
89;0.522646284668118;2018-10-03;ref;0.1042887997531626;0.09691861996312884;13.667956596624181;16.59829711286089;0.6903008382133424;1.3386871974336538;14.9;89.0;0.5;orge_de_printemps;sol_nu;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10095695591963119;0.10059501453973052;10.796896297558431;11.074854709641032;0.6894917205851735;0.8499013743311865;4.034359030190005;3.40095363464259;94.2;51.0;75.0;17.119999999999997;7.540000000000001;12.120000000000001;8.9;2.0;0.0;0.0;0.0;0.0;0.0;1.0;40;10;2018;1.0;0.0;0.0;0.0
90;0.1666305726892089;2018-10-09;acs;0.0796862097440132;0.09629421673217288;35.996584925975775;22.349503448275858;0.4013580828473153;0.4386743295019152;14.2;77.0;0.0;escourgeon;sol_nu;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09303685458916898;0.10101895114790985;30.778465630729546;17.91960837666688;1.244785261764625;0.5700214528083241;;;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;1.0;0.0;0.0;0.0;0.0;0.0;41;10;2018;1.0;0.0;0.0;0.0
91;0.7347144612603587;2018-10-09;pn;0.08631346578366439;0.09921203438395403;23.476338801642903;19.36017638170973;0.19964542965289497;0.4109302849569245;14.2;77.0;0.0;ble;sol_nu;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09968271112136529;0.09857991628426259;18.75924909580842;14.464120973088146;0.6458267867162688;0.4096801031578501;;;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;0.0;0.0;0.0;0.0;1.0;0.0;41;10;2018;1.0;0.0;0.0;0.0
92;0.38871888318083;2018-10-09;bi;0.08297850244054428;0.0898366606170599;19.280614654586635;19.86733579262213;0.5209217063042656;0.5949990694582916;14.2;77.0;0.0;orge_de_printemps;sol_nu;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09292951389926872;0.09398469748145055;15.996626557633437;14.173358421270247;0.866924798871317;0.8220673773693605;3.609513188295106;4.189561536373592;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;0.0;1.0;0.0;0.0;0.0;0.0;41;10;2018;1.0;0.0;0.0;0.0
93;0.3398450922233901;2018-10-09;bio;0.0708610693579557;0.1030919640728082;18.11342454356367;26.436958649415093;1.086166551113165;0.801773667730119;14.2;77.0;0.0;triticale;sol_nu;0.0;209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08966731293424433;0.11217032490054077;16.905798434907915;20.617339630864816;1.299718689798004;0.755091433624275;3.147606969759655;3.3550845647949497;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;0.0;0.0;1.0;0.0;0.0;0.0;41;10;2018;1.0;0.0;0.0;0.0
94;8.257580709786893;2018-10-09;elev;0.08997397447019446;0.09868667917448413;34.39608356257659;22.493080766028314;28.760511253347854;7.062113294476824;14.2;77.0;0.0;escourgeon;sol_nu;0.0;9.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.10242739294056538;0.09304286535923781;20.25727695854051;15.0902981672876;22.90923670826949;1.9728645255806114;2.9736194352228837;3.0098632129972924;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;0.0;0.0;0.0;1.0;0.0;0.0;41;10;2018;1.0;0.0;0.0;0.0
95;1.1181797885831741;2018-10-09;ref;0.0873651235642186;0.09372572710796583;19.56161018306636;15.972649081039894;0.140966857360793;0.12044135479160685;14.2;77.0;0.0;orge_de_printemps;sol_nu;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09864976085225516;0.09684711706716766;13.669572724415607;12.84386556379906;0.6375582627890394;0.5893238003332966;4.004997649706152;3.4091481765029767;94.8;54.0;78.0;20.4;8.34;13.940000000000001;7.699999999999999;1.0;0.0;0.0;0.0;0.0;0.0;1.0;41;10;2018;1.0;0.0;0.0;0.0
96;1.5783186568754843;2018-10-17;acs;0.09317294502479687;0.09652509652509664;37.250118955084936;22.804143589743596;0.442053282651979;0.40449116809116764;14.9;83.0;0.0;escourgeon;escourgeon;0.0;158.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09202682365335837;0.09854102471649509;36.07716232815047;20.55812398456775;1.3061744185686934;0.5809763690421876;;;90.6;47.4;68.6;24.54;14.3;18.82;10.9;0.0;1.0;0.0;0.0;0.0;0.0;0.0;42;10;2018;1.0;0.0;0.0;0.0
97;0.16743372150294433;2018-10-17;pn;0.09529446581828954;0.0965032232857981;17.86281452404318;21.91184345945945;0.28080165739832064;0.2400358438438437;14.9;83.0;0.0;ble;ble;0.0;158.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.10095348689060657;0.09594696383149619;21.290665695372507;17.643147796561525;0.6763528341652907;0.4424275018560942;;;90.6;47.4;68.6;24.54;14.3;18.82;10.9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42;10;2018;1.0;0.0;0.0;0.0
